Index,Values
PHY350127,9822
PHY425475,9823
PHY421686,9824
PHY421032,9825
PHY385426,9826
PHY329965,9827
PHY365621,9828
PHY348107,9829
PHY340705,9830
PHY392670,9831
PHY321883,9832
PHY382585,9833
PHY374869,9834
PHY420450,9835
PHY342855,9836
PHY389170,9837
PHY347427,9838
PHY342501,9839
PHY372561,9840
PHY394934,9841
PHY361958,9842
PHY413663,9843
PHY429653,9844
PHY327880,9845
PHY362684,9846
PHY383441,9847
PHY355662,9848
PHY343744,9849
PHY368434,9850
PHY403151,9851
PHY337081,9852
PHY340857,9853
PHY357471,9854
PHY338305,9855
PHY319233,9856
PHY386980,9857
PHY390052,9858
PHY357755,9859
PHY344135,9860
PHY350860,9861
PHY356192,9862
PHY401496,9863
PHY395948,9864
PHY426242,9865
PHY372619,9866
PHY390057,9867
PHY382933,9868
PHY409510,9869
PHY372863,9870
PHY344904,9871
PHY398097,9872
PHY340970,9873
PHY390260,9874
PHY359961,9875
PHY342165,9876
PHY399286,9877
PHY422097,9878
PHY373633,9879
PHY327925,9880
PHY372078,9881
PHY424804,9882
PHY374818,9883
PHY406225,9884
PHY326455,9885
PHY357817,9886
PHY397276,9887
PHY323959,9888
PHY324856,9889
PHY433104,9890
PHY405768,9891
PHY396579,9892
PHY379567,9893
PHY413162,9894
PHY385955,9895
PHY402701,9896
PHY397639,9897
PHY425359,9898
PHY330814,9899
PHY406508,9900
PHY333346,9901
PHY388448,9902
PHY416115,9903
PHY382830,9904
PHY358636,9905
PHY337375,9906
PHY323193,9907
PHY344536,9908
PHY334711,9909
PHY332320,9910
PHY368572,9911
PHY340438,9912
PHY352452,9913
PHY374122,9914
PHY357381,9915
PHY357953,9916
PHY399042,9917
PHY391395,9918
PHY345698,9919
PHY365093,9920
PHY326494,9921
PHY327468,9922
PHY329275,9923
PHY355579,9924
PHY410079,9925
PHY400317,9926
PHY403851,9927
PHY328536,9928
PHY333936,9929
PHY395123,9930
PHY432123,9931
PHY320676,9932
PHY410120,9933
PHY411242,9934
PHY339508,9935
PHY323989,9936
PHY381149,9937
PHY320662,9938
PHY318078,9939
PHY323588,9940
PHY392677,9941
PHY375308,9942
PHY420607,9943
PHY419886,9944
PHY416714,9945
PHY422978,9946
PHY423264,9947
PHY314230,9948
PHY404924,9949
PHY400673,9950
PHY351895,9951
PHY339718,9952
PHY311821,9953
PHY336630,9954
PHY373851,9955
PHY377759,9956
PHY404543,9957
PHY423772,9958
PHY395427,9959
PHY400777,9960
PHY360751,9961
PHY365018,9962
PHY369605,9963
PHY395353,9964
PHY363061,9965
PHY412931,9966
PHY413208,9967
PHY342586,9968
PHY320747,9969
PHY415604,9970
PHY379458,9971
PHY430725,9972
PHY394437,9973
PHY327303,9974
PHY342720,9975
PHY400836,9976
PHY381089,9977
PHY355331,9978
PHY342838,9979
PHY375681,9980
PHY331512,9981
PHY350056,9982
PHY325605,9983
PHY323240,9984
PHY353963,9985
PHY374564,9986
PHY330472,9987
PHY381340,9988
PHY312620,9989
PHY412496,9990
PHY431626,9991
PHY377610,9992
PHY425268,9993
PHY415876,9994
PHY331594,9995
PHY345075,9996
PHY384564,9997
PHY349236,9998
PHY359530,9999
PHY428510,10000
PHY366729,10001
PHY406460,10002
PHY420743,10003
PHY354859,10004
PHY322729,10005
PHY312835,10006
PHY332870,10007
PHY329914,10008
PHY413827,10009
PHY332640,10010
PHY385996,10011
PHY406966,10012
PHY316896,10013
PHY329339,10014
PHY347414,10015
PHY331739,10016
PHY401656,10017
PHY391855,10018
PHY413070,10019
PHY404490,10020
PHY341631,10021
PHY336692,10022
PHY400026,10023
PHY358045,10024
PHY395733,10025
PHY325117,10026
PHY396940,10027
PHY359021,10028
PHY337274,10029
PHY379563,10030
PHY432874,10031
PHY347053,10032
PHY337150,10033
PHY335389,10034
PHY402003,10035
PHY356303,10036
PHY420618,10037
PHY365981,10038
PHY366834,10039
PHY375689,10040
PHY339080,10041
PHY374307,10042
PHY357166,10043
PHY371388,10044
PHY387233,10045
PHY419277,10046
PHY423659,10047
PHY338648,10048
PHY323689,10049
PHY392145,10050
PHY371800,10051
PHY314345,10052
PHY418656,10053
PHY359666,10054
PHY406642,10055
PHY342804,10056
PHY365890,10057
PHY431732,10058
PHY420025,10059
PHY369270,10060
PHY411091,10061
PHY393522,10062
PHY428240,10063
PHY321479,10064
PHY412197,10065
PHY396378,10066
PHY384346,10067
PHY345516,10068
PHY429962,10069
PHY403254,10070
PHY336742,10071
PHY346099,10072
PHY376650,10073
PHY359120,10074
PHY425136,10075
PHY365656,10076
PHY382536,10077
PHY357107,10078
PHY316026,10079
PHY406075,10080
PHY403707,10081
PHY373367,10082
PHY332022,10083
PHY325920,10084
PHY329158,10085
PHY329712,10086
PHY386124,10087
PHY395450,10088
PHY353683,10089
PHY335143,10090
PHY366571,10091
PHY384682,10092
PHY366294,10093
PHY331414,10094
PHY392794,10095
PHY389394,10096
PHY329313,10097
PHY375573,10098
PHY350850,10099
PHY392144,10100
PHY323394,10101
PHY432470,10102
PHY334658,10103
PHY358159,10104
PHY411642,10105
PHY377402,10106
PHY391823,10107
PHY367837,10108
PHY423001,10109
PHY382956,10110
PHY356614,10111
PHY414500,10112
PHY359646,10113
PHY390312,10114
PHY334729,10115
PHY340858,10116
PHY317253,10117
PHY390572,10118
PHY399495,10119
PHY415392,10120
PHY391994,10121
PHY349393,10122
PHY315799,10123
PHY311473,10124
PHY378816,10125
PHY323103,10126
PHY353144,10127
PHY340650,10128
PHY349359,10129
PHY328881,10130
PHY329107,10131
PHY412124,10132
PHY401539,10133
PHY422358,10134
PHY360715,10135
PHY345654,10136
PHY430291,10137
PHY371685,10138
PHY410368,10139
PHY312926,10140
PHY399452,10141
PHY352339,10142
PHY377323,10143
PHY325990,10144
PHY374872,10145
PHY419817,10146
PHY338246,10147
PHY396756,10148
PHY338684,10149
PHY356807,10150
PHY355895,10151
PHY362793,10152
PHY390099,10153
PHY350925,10154
PHY353323,10155
PHY385525,10156
PHY384227,10157
PHY400927,10158
PHY399394,10159
PHY423294,10160
PHY376698,10161
PHY379386,10162
PHY398659,10163
PHY360442,10164
PHY363403,10165
PHY344439,10166
PHY331950,10167
PHY379867,10168
PHY336166,10169
PHY421828,10170
PHY371209,10171
PHY371224,10172
PHY343713,10173
PHY419683,10174
PHY423781,10175
PHY324989,10176
PHY415077,10177
PHY321555,10178
PHY352467,10179
PHY378766,10180
PHY359719,10181
PHY317446,10182
PHY342459,10183
PHY380330,10184
PHY407056,10185
PHY402043,10186
PHY326446,10187
PHY326800,10188
PHY359026,10189
PHY323692,10190
PHY371309,10191
PHY369423,10192
PHY428633,10193
PHY344797,10194
PHY411247,10195
PHY385818,10196
PHY417913,10197
PHY314029,10198
PHY431747,10199
PHY387694,10200
PHY346607,10201
PHY422734,10202
PHY342118,10203
PHY395540,10204
PHY384448,10205
PHY369761,10206
PHY357717,10207
PHY323997,10208
PHY411768,10209
PHY345370,10210
PHY327722,10211
PHY380336,10212
PHY319077,10213
PHY433714,10214
PHY428059,10215
PHY426575,10216
PHY345765,10217
PHY423447,10218
PHY344275,10219
PHY433289,10220
PHY316956,10221
PHY388837,10222
PHY333868,10223
PHY422932,10224
PHY356191,10225
PHY355608,10226
PHY402613,10227
PHY381538,10228
PHY427232,10229
PHY358520,10230
PHY407943,10231
PHY411466,10232
PHY376435,10233
PHY372277,10234
PHY315129,10235
PHY376212,10236
PHY370244,10237
PHY331196,10238
PHY380910,10239
PHY368660,10240
PHY393976,10241
PHY336388,10242
PHY386972,10243
PHY330966,10244
PHY422247,10245
PHY385846,10246
PHY334378,10247
PHY327300,10248
PHY419223,10249
PHY331676,10250
PHY426175,10251
PHY377110,10252
PHY356731,10253
PHY425118,10254
PHY339187,10255
PHY408530,10256
PHY405900,10257
PHY424343,10258
PHY408695,10259
PHY359933,10260
PHY345975,10261
PHY427772,10262
PHY399096,10263
PHY404970,10264
PHY423180,10265
PHY399530,10266
PHY374238,10267
PHY425829,10268
PHY338883,10269
PHY357052,10270
PHY412466,10271
PHY382907,10272
PHY413800,10273
PHY348022,10274
PHY366595,10275
PHY353693,10276
PHY431955,10277
PHY348242,10278
PHY331640,10279
PHY391502,10280
PHY391242,10281
PHY422967,10282
PHY365465,10283
PHY339090,10284
PHY330515,10285
PHY350055,10286
PHY322025,10287
PHY324194,10288
PHY314566,10289
PHY423654,10290
PHY344795,10291
PHY395366,10292
PHY414673,10293
PHY386312,10294
PHY417381,10295
PHY403384,10296
PHY380828,10297
PHY378145,10298
PHY380419,10299
PHY433753,10300
PHY365135,10301
PHY416185,10302
PHY412475,10303
PHY362559,10304
PHY341174,10305
PHY420694,10306
PHY408320,10307
PHY346404,10308
PHY388428,10309
PHY422485,10310
PHY411602,10311
PHY331820,10312
PHY399092,10313
PHY375618,10314
PHY379865,10315
PHY360128,10316
PHY354756,10317
PHY314739,10318
PHY338102,10319
PHY348351,10320
PHY323221,10321
PHY389465,10322
PHY431474,10323
PHY424359,10324
PHY374326,10325
PHY332169,10326
PHY428088,10327
PHY322151,10328
PHY348320,10329
PHY411942,10330
PHY430615,10331
PHY374877,10332
PHY351749,10333
PHY369832,10334
PHY375925,10335
PHY373582,10336
PHY323998,10337
PHY423432,10338
PHY418630,10339
PHY413660,10340
PHY347401,10341
PHY403766,10342
PHY318148,10343
PHY335978,10344
PHY345305,10345
PHY399377,10346
PHY325312,10347
PHY341365,10348
PHY312038,10349
PHY408037,10350
PHY347661,10351
PHY356075,10352
PHY337037,10353
PHY389164,10354
PHY344885,10355
PHY329235,10356
PHY375139,10357
PHY391228,10358
PHY431917,10359
PHY335810,10360
PHY375113,10361
PHY331650,10362
PHY412697,10363
PHY321959,10364
PHY336944,10365
PHY356585,10366
PHY382672,10367
PHY314690,10368
PHY329290,10369
PHY338187,10370
PHY413120,10371
PHY414564,10372
PHY333851,10373
PHY332007,10374
PHY332760,10375
PHY344604,10376
PHY413507,10377
PHY333265,10378
PHY424980,10379
PHY333343,10380
PHY323787,10381
PHY350917,10382
PHY382632,10383
PHY427680,10384
PHY412745,10385
PHY380221,10386
PHY357595,10387
PHY381927,10388
PHY418246,10389
PHY313019,10390
PHY382023,10391
PHY333743,10392
PHY325206,10393
PHY412809,10394
PHY345872,10395
PHY423334,10396
PHY323973,10397
PHY349328,10398
PHY380808,10399
PHY345107,10400
PHY369676,10401
PHY429107,10402
PHY392571,10403
PHY430925,10404
PHY339211,10405
PHY355377,10406
PHY365195,10407
PHY378106,10408
PHY358817,10409
PHY360797,10410
PHY348704,10411
PHY345692,10412
PHY373345,10413
PHY406829,10414
PHY361959,10415
PHY343486,10416
PHY400651,10417
PHY404017,10418
PHY422716,10419
PHY329124,10420
PHY407496,10421
PHY353313,10422
PHY365164,10423
PHY419114,10424
PHY383124,10425
PHY379716,10426
PHY365950,10427
PHY386383,10428
PHY394768,10429
PHY396852,10430
PHY411190,10431
PHY359704,10432
PHY407408,10433
PHY362728,10434
PHY388349,10435
PHY392483,10436
PHY428259,10437
PHY434055,10438
PHY393356,10439
PHY354368,10440
PHY353598,10441
PHY373119,10442
PHY345159,10443
PHY358569,10444
PHY334103,10445
PHY369792,10446
PHY429178,10447
PHY380365,10448
PHY334295,10449
PHY358373,10450
PHY417688,10451
PHY415472,10452
PHY395384,10453
PHY390359,10454
PHY416359,10455
PHY375536,10456
PHY395390,10457
PHY329650,10458
PHY318644,10459
PHY337039,10460
PHY356442,10461
PHY430374,10462
PHY318848,10463
PHY376989,10464
PHY407241,10465
PHY387621,10466
PHY396572,10467
PHY368636,10468
PHY399841,10469
PHY389100,10470
PHY351840,10471
PHY429493,10472
PHY338419,10473
PHY339998,10474
PHY339665,10475
PHY324389,10476
PHY326910,10477
PHY404139,10478
PHY349219,10479
PHY423275,10480
PHY414089,10481
PHY317390,10482
PHY323590,10483
PHY370986,10484
PHY317992,10485
PHY417650,10486
PHY333151,10487
PHY326054,10488
PHY328254,10489
PHY314826,10490
PHY363145,10491
PHY369629,10492
PHY312499,10493
PHY312008,10494
PHY315713,10495
PHY359133,10496
PHY394286,10497
PHY414148,10498
PHY340370,10499
PHY428498,10500
PHY337319,10501
PHY383492,10502
PHY346899,10503
PHY353117,10504
PHY424683,10505
PHY422496,10506
PHY339413,10507
PHY427394,10508
PHY407948,10509
PHY315506,10510
PHY432744,10511
PHY357828,10512
PHY370383,10513
PHY419054,10514
PHY346035,10515
PHY426904,10516
PHY330448,10517
PHY335354,10518
PHY380084,10519
PHY431887,10520
PHY429836,10521
PHY335004,10522
PHY351921,10523
PHY386915,10524
PHY326033,10525
PHY402068,10526
PHY422135,10527
PHY374953,10528
PHY340153,10529
PHY394435,10530
PHY380344,10531
PHY413653,10532
PHY394508,10533
PHY332344,10534
PHY393001,10535
PHY416167,10536
PHY340002,10537
PHY427292,10538
PHY363588,10539
PHY388378,10540
PHY433369,10541
PHY358985,10542
PHY372979,10543
PHY326604,10544
PHY348120,10545
PHY357880,10546
PHY420714,10547
PHY352863,10548
PHY349464,10549
PHY388532,10550
PHY351050,10551
PHY383090,10552
PHY420859,10553
PHY316314,10554
PHY372071,10555
PHY324449,10556
PHY391629,10557
PHY323478,10558
PHY319715,10559
PHY418535,10560
PHY369824,10561
PHY353304,10562
PHY422933,10563
PHY362015,10564
PHY358638,10565
PHY431126,10566
PHY372464,10567
PHY405396,10568
PHY393706,10569
PHY413586,10570
PHY349468,10571
PHY377141,10572
PHY340015,10573
PHY372309,10574
PHY337630,10575
PHY350450,10576
PHY363655,10577
PHY357000,10578
PHY389208,10579
PHY416524,10580
PHY400812,10581
PHY417801,10582
PHY347282,10583
PHY418674,10584
PHY328701,10585
PHY403227,10586
PHY380207,10587
PHY315006,10588
PHY359051,10589
PHY431544,10590
PHY411069,10591
PHY374897,10592
PHY375301,10593
PHY380911,10594
PHY415259,10595
PHY352433,10596
PHY358258,10597
PHY356279,10598
PHY357869,10599
PHY405206,10600
PHY383191,10601
PHY392005,10602
PHY322228,10603
PHY420148,10604
PHY324997,10605
PHY404346,10606
PHY360171,10607
PHY341974,10608
PHY407771,10609
PHY379564,10610
PHY397296,10611
PHY352044,10612
PHY315719,10613
PHY368184,10614
PHY387182,10615
PHY359797,10616
PHY430952,10617
PHY333292,10618
PHY353558,10619
PHY317219,10620
PHY404888,10621
PHY364893,10622
PHY337326,10623
PHY325499,10624
PHY402208,10625
PHY318127,10626
PHY316955,10627
PHY423003,10628
PHY428768,10629
PHY359435,10630
PHY359716,10631
PHY349213,10632
PHY384941,10633
PHY431392,10634
PHY425212,10635
PHY417821,10636
PHY328110,10637
PHY410760,10638
PHY374652,10639
PHY330244,10640
PHY408581,10641
PHY433118,10642
PHY345614,10643
PHY316673,10644
PHY381069,10645
PHY362078,10646
PHY414315,10647
PHY429928,10648
PHY322239,10649
PHY318781,10650
PHY376937,10651
PHY383808,10652
PHY312994,10653
PHY359339,10654
PHY361278,10655
PHY367473,10656
PHY316603,10657
PHY374071,10658
PHY428287,10659
PHY408264,10660
PHY408647,10661
PHY349163,10662
PHY425192,10663
PHY314631,10664
PHY369196,10665
PHY415453,10666
PHY417609,10667
PHY421707,10668
PHY318671,10669
PHY316686,10670
PHY376129,10671
PHY426504,10672
PHY408605,10673
PHY324028,10674
PHY380462,10675
PHY311680,10676
PHY364357,10677
PHY372270,10678
PHY434136,10679
PHY386176,10680
PHY316613,10681
PHY311206,10682
PHY421300,10683
PHY419696,10684
PHY367813,10685
PHY428849,10686
PHY426618,10687
PHY418076,10688
PHY410406,10689
PHY317806,10690
PHY329588,10691
PHY422268,10692
PHY336962,10693
PHY423971,10694
PHY409679,10695
PHY382958,10696
PHY430091,10697
PHY386006,10698
PHY374141,10699
PHY325233,10700
PHY421241,10701
PHY398826,10702
PHY329843,10703
PHY410515,10704
PHY423198,10705
PHY335947,10706
PHY433063,10707
PHY362736,10708
PHY398476,10709
PHY395323,10710
PHY425233,10711
PHY376498,10712
PHY393010,10713
PHY431469,10714
PHY336374,10715
PHY395199,10716
PHY362673,10717
PHY399862,10718
PHY381226,10719
PHY380978,10720
PHY371424,10721
PHY383958,10722
PHY396175,10723
PHY347928,10724
PHY362903,10725
PHY344635,10726
PHY346529,10727
PHY432334,10728
PHY389832,10729
PHY380003,10730
PHY410928,10731
PHY364761,10732
PHY410961,10733
PHY348525,10734
PHY356802,10735
PHY377254,10736
PHY425345,10737
PHY363803,10738
PHY355554,10739
PHY344337,10740
PHY354946,10741
PHY397595,10742
PHY356491,10743
PHY368462,10744
PHY419451,10745
PHY320993,10746
PHY410784,10747
PHY324893,10748
PHY381706,10749
PHY341977,10750
PHY339712,10751
PHY387899,10752
PHY339619,10753
PHY397006,10754
PHY343677,10755
PHY344671,10756
PHY357464,10757
PHY317701,10758
PHY378474,10759
PHY364922,10760
PHY405429,10761
PHY408056,10762
PHY384389,10763
PHY378402,10764
PHY433106,10765
PHY399885,10766
PHY318937,10767
PHY338707,10768
PHY382566,10769
PHY403931,10770
PHY360312,10771
PHY423052,10772
PHY375749,10773
PHY376818,10774
PHY333651,10775
PHY348986,10776
PHY389237,10777
PHY331529,10778
PHY369872,10779
PHY426801,10780
PHY335277,10781
PHY311023,10782
PHY425236,10783
PHY379742,10784
PHY405840,10785
PHY430205,10786
PHY398546,10787
PHY347083,10788
PHY400531,10789
PHY410966,10790
PHY378177,10791
PHY315224,10792
PHY319877,10793
PHY427136,10794
PHY320819,10795
PHY372390,10796
PHY311182,10797
PHY351877,10798
PHY346056,10799
PHY319054,10800
PHY371669,10801
PHY350316,10802
PHY331390,10803
PHY332761,10804
PHY427750,10805
PHY394279,10806
PHY369673,10807
PHY393583,10808
PHY386358,10809
PHY358571,10810
PHY355655,10811
PHY321852,10812
PHY354335,10813
PHY425397,10814
PHY341870,10815
PHY405084,10816
PHY333095,10817
PHY365118,10818
PHY386082,10819
PHY377412,10820
PHY331868,10821
PHY357686,10822
PHY332841,10823
PHY419278,10824
PHY428769,10825
PHY374050,10826
PHY332862,10827
PHY375196,10828
PHY363356,10829
PHY358117,10830
PHY326924,10831
PHY389520,10832
PHY409724,10833
PHY340661,10834
PHY327456,10835
PHY372407,10836
PHY380387,10837
PHY319593,10838
PHY411262,10839
PHY409640,10840
PHY433732,10841
PHY411313,10842
PHY351372,10843
PHY313177,10844
PHY414885,10845
PHY405040,10846
PHY407001,10847
PHY361705,10848
PHY339802,10849
PHY401805,10850
PHY319412,10851
PHY358334,10852
PHY418230,10853
PHY428540,10854
PHY371430,10855
PHY339552,10856
PHY396157,10857
PHY378063,10858
PHY335237,10859
PHY312304,10860
PHY427267,10861
PHY392845,10862
PHY350628,10863
PHY396984,10864
PHY417190,10865
PHY317372,10866
PHY370842,10867
PHY344397,10868
PHY380405,10869
PHY431816,10870
PHY354340,10871
PHY381450,10872
PHY368126,10873
PHY316914,10874
PHY366453,10875
PHY370035,10876
PHY314443,10877
PHY354607,10878
PHY405400,10879
PHY382136,10880
PHY412506,10881
PHY396151,10882
PHY373817,10883
PHY419486,10884
PHY357840,10885
PHY335338,10886
PHY395689,10887
PHY392568,10888
PHY320624,10889
PHY427476,10890
PHY361874,10891
PHY344427,10892
PHY349374,10893
PHY373503,10894
PHY389958,10895
PHY417861,10896
PHY325505,10897
PHY420263,10898
PHY371672,10899
PHY376887,10900
PHY331118,10901
PHY337522,10902
PHY381223,10903
PHY354804,10904
PHY328570,10905
PHY418612,10906
PHY365696,10907
PHY324886,10908
PHY409021,10909
PHY369830,10910
PHY375427,10911
PHY336955,10912
PHY346110,10913
PHY406108,10914
PHY356003,10915
PHY382107,10916
PHY353627,10917
PHY345156,10918
PHY409010,10919
PHY325196,10920
PHY313050,10921
PHY382698,10922
PHY414111,10923
PHY413666,10924
PHY316450,10925
PHY326085,10926
PHY361041,10927
PHY352233,10928
PHY379577,10929
PHY311644,10930
PHY364440,10931
PHY347861,10932
PHY419189,10933
PHY363795,10934
PHY338673,10935
PHY320378,10936
PHY331417,10937
PHY417108,10938
PHY315772,10939
PHY379223,10940
PHY428335,10941
PHY352711,10942
PHY333940,10943
PHY355434,10944
PHY312702,10945
PHY414841,10946
PHY327329,10947
PHY370931,10948
PHY383369,10949
PHY319932,10950
PHY426328,10951
PHY314939,10952
PHY417263,10953
PHY343102,10954
PHY396064,10955
PHY371592,10956
PHY356446,10957
PHY333048,10958
PHY362151,10959
PHY354742,10960
PHY396357,10961
PHY324707,10962
PHY380177,10963
PHY389906,10964
PHY323748,10965
PHY390303,10966
PHY320678,10967
PHY319496,10968
PHY368842,10969
PHY389448,10970
PHY339170,10971
PHY388988,10972
PHY425171,10973
PHY364261,10974
PHY413119,10975
PHY374016,10976
PHY371910,10977
PHY381138,10978
PHY419765,10979
PHY382304,10980
PHY381469,10981
PHY323903,10982
PHY374188,10983
PHY357247,10984
PHY384528,10985
PHY427951,10986
PHY392066,10987
PHY363718,10988
PHY405858,10989
PHY398289,10990
PHY394780,10991
PHY392744,10992
PHY376926,10993
PHY433236,10994
PHY394647,10995
PHY408878,10996
PHY337135,10997
PHY353837,10998
PHY394295,10999
PHY359468,11000
PHY349581,11001
PHY370907,11002
PHY392115,11003
PHY357350,11004
PHY412855,11005
PHY419406,11006
PHY371547,11007
PHY371065,11008
PHY416143,11009
PHY359445,11010
PHY429919,11011
PHY428010,11012
PHY317067,11013
PHY405698,11014
PHY329887,11015
PHY382838,11016
PHY378372,11017
PHY343502,11018
PHY322194,11019
PHY349307,11020
PHY412683,11021
PHY367222,11022
PHY392935,11023
PHY399939,11024
PHY347246,11025
PHY323242,11026
PHY359087,11027
PHY349348,11028
PHY427785,11029
PHY355511,11030
PHY433533,11031
PHY333791,11032
PHY404381,11033
PHY376323,11034
PHY393301,11035
PHY325063,11036
PHY311325,11037
PHY376559,11038
PHY374582,11039
PHY335861,11040
PHY337713,11041
PHY390664,11042
PHY334003,11043
PHY350168,11044
PHY321754,11045
PHY420445,11046
PHY428650,11047
PHY375952,11048
PHY430474,11049
PHY337891,11050
PHY398229,11051
PHY396734,11052
PHY407592,11053
PHY369240,11054
PHY351233,11055
PHY363178,11056
PHY388919,11057
PHY411827,11058
PHY343193,11059
PHY360007,11060
PHY316166,11061
PHY339298,11062
PHY362304,11063
PHY348395,11064
PHY348439,11065
PHY347335,11066
PHY416184,11067
PHY337032,11068
PHY389225,11069
PHY320552,11070
PHY416858,11071
PHY333090,11072
PHY395459,11073
PHY418113,11074
PHY341361,11075
PHY421603,11076
PHY433338,11077
PHY412350,11078
PHY343283,11079
PHY405718,11080
PHY346352,11081
PHY372091,11082
PHY416799,11083
PHY363109,11084
PHY384192,11085
PHY424326,11086
PHY429208,11087
PHY403251,11088
PHY335992,11089
PHY400867,11090
PHY394111,11091
PHY365269,11092
PHY375683,11093
PHY422928,11094
PHY313612,11095
PHY420809,11096
PHY331123,11097
PHY405732,11098
PHY415714,11099
PHY405811,11100
PHY404291,11101
PHY350113,11102
PHY407463,11103
PHY405930,11104
PHY370757,11105
PHY431914,11106
PHY372279,11107
PHY402117,11108
PHY332512,11109
PHY313941,11110
PHY398305,11111
PHY433067,11112
PHY330371,11113
PHY380591,11114
PHY344035,11115
PHY331494,11116
PHY364147,11117
PHY413151,11118
PHY344425,11119
PHY422165,11120
PHY331706,11121
PHY371196,11122
PHY331810,11123
PHY403541,11124
PHY409218,11125
PHY337775,11126
PHY386506,11127
PHY402953,11128
PHY365944,11129
PHY331647,11130
PHY366702,11131
PHY365985,11132
PHY350981,11133
PHY324531,11134
PHY422158,11135
PHY428018,11136
PHY405330,11137
PHY396549,11138
PHY412632,11139
PHY372938,11140
PHY422925,11141
PHY413038,11142
PHY333843,11143
PHY374895,11144
PHY403646,11145
PHY412619,11146
PHY329804,11147
PHY349266,11148
PHY334200,11149
PHY389741,11150
PHY376065,11151
PHY383501,11152
PHY331543,11153
PHY344688,11154
PHY427277,11155
PHY416046,11156
PHY356140,11157
PHY351436,11158
PHY415029,11159
PHY429382,11160
PHY424927,11161
PHY410331,11162
PHY397781,11163
PHY335470,11164
PHY417413,11165
PHY352449,11166
PHY419106,11167
PHY335903,11168
PHY402836,11169
PHY320768,11170
PHY384612,11171
PHY434009,11172
PHY383294,11173
PHY317179,11174
PHY391900,11175
PHY349785,11176
PHY429330,11177
PHY314583,11178
PHY375530,11179
PHY410061,11180
PHY392903,11181
PHY428323,11182
PHY385744,11183
PHY343129,11184
PHY407084,11185
PHY339678,11186
PHY371801,11187
PHY377074,11188
PHY360017,11189
PHY331624,11190
PHY353980,11191
PHY422376,11192
PHY344672,11193
PHY313192,11194
PHY380056,11195
PHY357472,11196
PHY413858,11197
PHY337283,11198
PHY423328,11199
PHY341287,11200
PHY366624,11201
PHY397433,11202
PHY389679,11203
PHY321704,11204
PHY434110,11205
PHY413136,11206
PHY362737,11207
PHY430033,11208
PHY427829,11209
PHY325024,11210
PHY354782,11211
PHY376982,11212
PHY363656,11213
PHY396444,11214
PHY339630,11215
PHY418155,11216
PHY313936,11217
PHY396816,11218
PHY361876,11219
PHY429656,11220
PHY384449,11221
PHY378025,11222
PHY345091,11223
PHY347509,11224
PHY404577,11225
PHY419135,11226
PHY327594,11227
PHY426202,11228
PHY402229,11229
PHY391370,11230
PHY345734,11231
PHY419814,11232
PHY365879,11233
PHY393844,11234
PHY386186,11235
PHY312562,11236
PHY383932,11237
PHY405217,11238
PHY421412,11239
PHY334078,11240
PHY352363,11241
PHY432712,11242
PHY330592,11243
PHY335675,11244
PHY351846,11245
PHY412065,11246
PHY356860,11247
PHY345278,11248
PHY393597,11249
PHY361380,11250
PHY337725,11251
PHY347651,11252
PHY395882,11253
PHY347525,11254
PHY402347,11255
PHY384494,11256
PHY352737,11257
PHY383605,11258
PHY330158,11259
PHY393153,11260
PHY406276,11261
PHY428475,11262
PHY413085,11263
PHY425905,11264
PHY389297,11265
PHY386294,11266
PHY335795,11267
PHY313627,11268
PHY353459,11269
PHY360510,11270
PHY355302,11271
PHY398696,11272
PHY428215,11273
PHY368069,11274
PHY419907,11275
PHY337934,11276
PHY355421,11277
PHY323609,11278
PHY333186,11279
PHY326462,11280
PHY330029,11281
PHY407540,11282
PHY401009,11283
PHY394094,11284
PHY406349,11285
PHY311502,11286
PHY358976,11287
PHY416855,11288
PHY432525,11289
PHY411592,11290
PHY399819,11291
PHY388687,11292
PHY384842,11293
PHY391447,11294
PHY336179,11295
PHY364115,11296
PHY428685,11297
PHY351764,11298
PHY363918,11299
PHY315066,11300
PHY385371,11301
PHY375405,11302
PHY373668,11303
PHY417733,11304
PHY343021,11305
PHY334687,11306
PHY330839,11307
PHY325359,11308
PHY427579,11309
PHY348724,11310
PHY417119,11311
PHY416190,11312
PHY396833,11313
PHY319776,11314
PHY321676,11315
PHY419230,11316
PHY332830,11317
PHY409680,11318
PHY419127,11319
PHY347532,11320
PHY334692,11321
PHY432903,11322
PHY362317,11323
PHY408190,11324
PHY323614,11325
PHY398599,11326
PHY407976,11327
PHY392973,11328
PHY400902,11329
PHY406718,11330
PHY324839,11331
PHY334066,11332
PHY429008,11333
PHY351539,11334
PHY428500,11335
PHY355610,11336
PHY342032,11337
PHY346200,11338
PHY410130,11339
PHY382759,11340
PHY354987,11341
PHY341010,11342
PHY396037,11343
PHY420557,11344
PHY323189,11345
PHY340680,11346
PHY398972,11347
PHY343830,11348
PHY351890,11349
PHY321882,11350
PHY357242,11351
PHY346231,11352
PHY319624,11353
PHY320105,11354
PHY398787,11355
PHY347212,11356
PHY430871,11357
PHY405180,11358
PHY383717,11359
PHY338044,11360
PHY390780,11361
PHY350285,11362
PHY365476,11363
PHY332631,11364
PHY394595,11365
PHY375556,11366
PHY422527,11367
PHY348771,11368
PHY342638,11369
PHY375382,11370
PHY345658,11371
PHY411032,11372
PHY332452,11373
PHY390684,11374
PHY331088,11375
